"";"samples";"technology";"run";"tax";"conf"
"12574";"B";"454seq";"1/16 lanes with 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,13
"12575";"B";"454seq";"1/16 lanes with 12 MID";"Lachnospiraceae_Oribacterium";0,16
"12576";"B";"454seq";"1/16 lanes with 12 MID";"Lachnospiraceae_Moryella";0,13
"12577";"B";"454seq";"1/16 lanes with 12 MID";"Lachnospiraceae_Roseburia";0,88
"12578";"B";"454seq";"1/16 lanes with 12 MID";"Porphyromonadaceae_Barnesiella";0,8
"12579";"B";"454seq";"1/16 lanes with 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,12
"12580";"B";"454seq";"1/16 lanes with 12 MID";"Incertae_Sedis_XI_Sedimentibacter";0,16
"12581";"B";"454seq";"1/16 lanes with 12 MID";"Bacteroidaceae_Bacteroides";1
"12582";"B";"454seq";"1/16 lanes with 12 MID";"Bacteroidaceae_Bacteroides";1
"12583";"B";"454seq";"1/16 lanes with 12 MID";"Lachnospiraceae_Roseburia";0,88
